movie_id,movie_name,year,certificate,runtime,genre,rating,description,director,star,votes,gross(in $),normalized_rating
tt8760708,M3GAN,2022,PG-13,102,Sci-Fi,6.4,A robotics engineer at a toy company builds a life-like doll that begins to take on a life of its own.,Gerard Johnstone,"Allison Williams, 
Violet McGraw, 
Ronny Chieng, 
Amie Donald",62493.0,0.0,0.64
tt1825683,Black Panther,2018,PG-13,134,Sci-Fi,7.3,"T'Challa, heir to the hidden but advanced kingdom of Wakanda, must step forward to lead his people into a new future and must confront a challenger from his country's past.",Ryan Coogler,"Chadwick Boseman, 
Michael B. Jordan, 
Lupita Nyong'o, 
Danai Gurira",785830.0,700059566.0,0.73
tt0816692,Interstellar,2014,PG-13,169,Sci-Fi,8.6,A team of explorers travel through a wormhole in space in an attempt to ensure humanity's survival.,Christopher Nolan,"Matthew McConaughey, 
Anne Hathaway, 
Jessica Chastain, 
Mackenzie Foy",1859284.0,188020017.0,0.86
tt8041270,Jurassic World: Dominion,2022,PG-13,147,Sci-Fi,5.6,"Four years after the destruction of Isla Nublar, Biosyn operatives attempt to track down Maisie Lockwood, while Dr Ellie Sattler investigates a genetically engineered swarm of giant insects.",Colin Trevorrow,"Chris Pratt, 
Bryce Dallas Howard, 
Laura Dern, 
Sam Neill",171789.0,0.0,0.5599999999999999
tt1392170,The Hunger Games,2012,PG-13,142,Sci-Fi,7.2,Katniss Everdeen voluntarily takes her younger sister's place in the Hunger Games: a televised competition in which two teenagers from each of the twelve Districts of Panem are chosen at random to fight to the death.,Gary Ross,"Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Stanley Tucci",927509.0,408010692.0,0.72
tt10954984,Nope,2022,R,130,Sci-Fi,6.9,The residents of a lonely gulch in inland California bear witness to an uncanny and chilling discovery.,Jordan Peele,"Daniel Kaluuya, 
Keke Palmer, 
Brandon Perea, 
Michael Wincott",200056.0,0.0,0.6900000000000001
tt1375666,Inception,2010,PG-13,148,Sci-Fi,8.8,"A thief who steals corporate secrets through the use of dream-sharing technology is given the inverse task of planting an idea into the mind of a C.E.O., but his tragic past may doom the project and his team to disaster.",Christopher Nolan,"Leonardo DiCaprio, 
Joseph Gordon-Levitt, 
Elliot Page, 
Ken Watanabe",2373707.0,292576195.0,0.8800000000000001
tt22769820,Legion of Super-Heroes,2023,PG-13,83,Sci-Fi,5.7,"Kara, devastated by the loss of Krypton, struggles to adjust to her new life on Earth. Superman mentors her. Meanwhile, she must contend with a mysterious group called the Dark Circle who searches for a powerful weapon held in the Academy's vault.",Jeff Wamester,"Jensen Ackles, 
Matt Bomer, 
Darin De Paul, 
Ben Diskin",1206.0,0.0,0.5700000000000001
tt0133093,The Matrix,1999,R,136,Sci-Fi,8.7,"When a beautiful stranger leads computer hacker Neo to a forbidding underworld, he discovers the shocking truth--the life he knows is the elaborate deception of an evil cyber-intelligence.","Lana Wachowski, 
Lilly Wachowski","Keanu Reeves, 
Laurence Fishburne, 
Carrie-Anne Moss, 
Hugo Weaving",1928040.0,171479930.0,0.8699999999999999
tt11286314,Don't Look Up,2021,R,138,Sci-Fi,7.2,Two low-level astronomers must go on a giant media tour to warn humankind of an approaching comet that will destroy planet Earth.,Adam McKay,"Leonardo DiCaprio, 
Jennifer Lawrence, 
Meryl Streep, 
Cate Blanchett",545331.0,0.0,0.72
tt0116629,Independence Day,1996,PG-13,145,Sci-Fi,7.0,"The aliens are coming and their goal is to invade and destroy Earth. Fighting superior technology, mankind's best weapon is the will to survive.",Roland Emmerich,"Will Smith, 
Bill Pullman, 
Jeff Goldblum, 
Mary McDonnell",580887.0,306169255.0,0.7
tt0115624,Barb Wire,1996,R,98,Sci-Fi,3.5,"During the Second American Civil War in 2017, Barb Wire owns a nightclub called the Hammerhead. Things become complicated when her ex-lover Axel Hood, who is married to the fugitive Corrina Devonshire, re-enters her life.",David Hogan,"Pamela Anderson, 
Amir AboulEla, 
Adriana Alexander, 
David Andriole",29766.0,3794000.0,0.35
tt20225374,Vesper,2022,Not Rated,114,Sci-Fi,5.9,"Struggling to survive with her father after the collapse of Earth's ecosystem, 13-year-old Vesper must use her wits, strength and bio-hacking abilities to fight for the future.","Kristina Buozyte, 
Bruno Samper","Raffiella Chapman, 
Eddie Marsan, 
Rosy McEwen, 
Richard Brake",15369.0,0.0,0.5900000000000001
tt6723592,Tenet,2020,PG-13,150,Sci-Fi,7.3,"Armed with only one word, Tenet, and fighting for the survival of the entire world, a Protagonist journeys through a twilight world of international espionage on a mission that will unfold in something beyond real time.",Christopher Nolan,"John David Washington, 
Robert Pattinson, 
Elizabeth Debicki, 
Juhan Ulfsak",516838.0,58456624.0,0.73
tt0088763,Back to the Future,1985,PG,116,Sci-Fi,8.5,"Marty McFly, a 17-year-old high school student, is accidentally sent 30 years into the past in a time-traveling DeLorean invented by his close friend, the maverick scientist Doc Brown.",Robert Zemeckis,"Michael J. Fox, 
Christopher Lloyd, 
Lea Thompson, 
Crispin Glover",1217088.0,210609762.0,0.85
tt0482571,The Prestige,2006,PG-13,130,Sci-Fi,8.5,"After a tragic accident, two stage magicians in 1890s London engage in a battle to create the ultimate illusion while sacrificing everything they have to outwit each other.",Christopher Nolan,"Christian Bale, 
Hugh Jackman, 
Scarlett Johansson, 
Michael Caine",1344459.0,53089891.0,0.85
tt0107290,Jurassic Park,1993,PG-13,127,Sci-Fi,8.2,A pragmatic paleontologist touring an almost complete theme park on an island in Central America is tasked with protecting a couple of kids after a power failure causes the park's cloned dinosaurs to run loose.,Steven Spielberg,"Sam Neill, 
Laura Dern, 
Jeff Goldblum, 
Richard Attenborough",998365.0,402453882.0,0.82
tt0478970,Ant-Man,2015,PG-13,117,Sci-Fi,7.3,"Armed with a super-suit with the astonishing ability to shrink in scale but increase in strength, cat burglar Scott Lang must embrace his inner hero and help his mentor, Dr. Hank Pym, pull off a plan that will save the world.",Peyton Reed,"Paul Rudd, 
Michael Douglas, 
Corey Stoll, 
Evangeline Lilly",675528.0,180202163.0,0.73
tt0338013,Eternal Sunshine of the Spotless Mind,2004,R,108,Sci-Fi,8.3,"When their relationship turns sour, a couple undergoes a medical procedure to have each other erased from their memories for ever.",Michel Gondry,"Jim Carrey, 
Kate Winslet, 
Tom Wilkinson, 
Gerry Robert Byrne",1016964.0,34400301.0,0.8300000000000001
tt1631867,Edge of Tomorrow,2014,PG-13,113,Sci-Fi,7.9,"A soldier fighting aliens gets to relive the same day over and over again, the day restarting every time he dies.",Doug Liman,"Tom Cruise, 
Emily Blunt, 
Bill Paxton, 
Brendan Gleeson",687704.0,100206256.0,0.79
tt1951264,The Hunger Games: Catching Fire,2013,PG-13,146,Sci-Fi,7.5,Katniss Everdeen and Peeta Mellark become targets of the Capitol after their victory in the 74th Hunger Games sparks a rebellion in the Districts of Panem.,Francis Lawrence,"Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Philip Seymour Hoffman",672304.0,424668047.0,0.75
tt6654210,Infinite,2021,PG-13,106,Sci-Fi,5.4,A man discovers that his hallucinations are actually visions from past lives.,Antoine Fuqua,"Mark Wahlberg, 
Chiwetel Ejiofor, 
Sophie Cookson, 
Dylan O'Brien",53336.0,0.0,0.54
tt0078748,Alien,1979,R,117,Sci-Fi,8.5,The crew of a commercial spacecraft encounter a deadly lifeform after investigating an unknown transmission.,Ridley Scott,"Sigourney Weaver, 
Tom Skerritt, 
John Hurt, 
Veronica Cartwright",890423.0,78900000.0,0.85
tt1392190,Mad Max: Fury Road,2015,R,120,Sci-Fi,8.1,"In a post-apocalyptic wasteland, a woman rebels against a tyrannical ruler in search for her homeland with the aid of a group of female prisoners, a psychotic worshiper, and a drifter named Max.",George Miller,"Tom Hardy, 
Charlize Theron, 
Nicholas Hoult, 
Zoë Kravitz",1013611.0,154058340.0,0.8099999999999999
tt15978956,Wifelike,2022,R,105,Sci-Fi,4.9,"When artificial human Meredith is assigned as a companion to grieving widower William, she is designed to behave like his late wife. But in the fight to end AI exploitation, an organization attempts to sabotage her programming.",James Bird,"Jonathan Rhys Meyers, 
Elena Kampouris, 
Doron Bell, 
Agam Darshi",1395.0,0.0,0.49000000000000005
tt1798709,Her,2013,R,126,Sci-Fi,8.0,"In a near future, a lonely writer develops an unlikely relationship with an operating system designed to meet his every need.",Spike Jonze,"Joaquin Phoenix, 
Amy Adams, 
Scarlett Johansson, 
Rooney Mara",623413.0,25568251.0,0.8
tt4154756,Avengers: Infinity War,2018,PG-13,149,Sci-Fi,8.4,The Avengers and their allies must be willing to sacrifice all in an attempt to defeat the powerful Thanos before his blitz of devastation and ruin puts an end to the universe.,"Anthony Russo, 
Joe Russo","Robert Downey Jr., 
Chris Hemsworth, 
Mark Ruffalo, 
Chris Evans",1095314.0,678815482.0,0.8400000000000001
tt0066921,A Clockwork Orange,1971,R,136,Sci-Fi,8.3,"In the future, a sadistic gang leader is imprisoned and volunteers for a conduct-aversion experiment, but it doesn't go as planned.",Stanley Kubrick,"Malcolm McDowell, 
Patrick Magee, 
Michael Bates, 
Warren Clarke",836927.0,6207725.0,0.8300000000000001
tt5090568,Transformers: Rise of the Beasts,2023,Unknown,0,Sci-Fi,0.0,Plot unknown. Reportedly based on the 'Transformers' spinoff 'Beast Wars' which feature robots that transform into robotic animals.,Steven Caple Jr.,"Michelle Yeoh, 
Ron Perlman, 
Peter Dinklage, 
Pete Davidson",0.0,0.0,0.0
tt0046876,Creature from the Black Lagoon,1954,G,79,Sci-Fi,6.9,A strange prehistoric beast lurks in the depths of the Amazonian jungle. A group of scientists try to capture the animal and bring it back to civilization for study.,Jack Arnold,"Richard Carlson, 
Julie Adams, 
Richard Denning, 
Antonio Moreno",31718.0,1300000.0,0.6900000000000001
tt3464902,The Lobster,2015,R,119,Sci-Fi,7.1,"In a dystopian near future, according to the laws of The City, single people are taken to The Hotel, where they are obliged to find a romantic partner in 45 days or they're transformed into beasts and sent off into The Woods.",Yorgos Lanthimos,"Colin Farrell, 
Rachel Weisz, 
Jessica Barden, 
Olivia Colman",263516.0,8699235.0,0.71
tt10128846,Megalopolis,0,Unknown,0,Sci-Fi,0.0,An architect wants to rebuild New York City as a utopia following a devastating disaster.,Francis Ford Coppola,"Aubrey Plaza, 
Adam Driver, 
Giancarlo Esposito, 
Nathalie Emmanuel",0.0,0.0,0.0
tt0289879,The Butterfly Effect,2004,R,113,Sci-Fi,7.6,"Evan Treborn suffers blackouts during significant events of his life. As he grows up, he finds a way to remember these lost memories and a supernatural way to alter his life by reading his journal.","Eric Bress, 
J. Mackye Gruber","Ashton Kutcher, 
Amy Smart, 
Melora Walters, 
Elden Henson",495648.0,57938693.0,0.76
tt13259610,The Outwaters,2022,Unknown,100,Sci-Fi,6.0,Four travelers encounter menacing phenomena while camping in a remote stretch of the Mojave Desert.,Robbie Banfitch,"Robbie Banfitch, 
Angela Basolis, 
Scott Schamell, 
Michelle May",805.0,0.0,0.6
tt6644200,A Quiet Place,2018,PG-13,90,Sci-Fi,7.5,"In a post-apocalyptic world, a family is forced to live in silence while hiding from monsters with ultra-sensitive hearing.",John Krasinski,"Emily Blunt, 
John Krasinski, 
Millicent Simmonds, 
Noah Jupe",538913.0,188024361.0,0.75
tt0286106,Signs,2002,PG-13,106,Sci-Fi,6.8,"A widowed former reverend living with his children and brother on a Pennsylvania farm finds mysterious crop circles in their fields, which suggests something more frightening to come.",M. Night Shyamalan,"Mel Gibson, 
Joaquin Phoenix, 
Rory Culkin, 
Abigail Breslin",368340.0,227966634.0,0.6799999999999999
tt0083658,Blade Runner,1982,R,117,Sci-Fi,8.1,A blade runner must pursue and terminate four replicants who stole a ship in space and have returned to Earth to find their creator.,Ridley Scott,"Harrison Ford, 
Rutger Hauer, 
Sean Young, 
Edward James Olmos",777472.0,32868943.0,0.8099999999999999
tt3748528,Rogue One: A Star Wars Story,2016,PG-13,133,Sci-Fi,7.8,"In a time of conflict, a group of unlikely heroes band together on a mission to steal the plans to the Death Star, the Empire's ultimate weapon of destruction.",Gareth Edwards,"Felicity Jones, 
Diego Luna, 
Alan Tudyk, 
Donnie Yen",647264.0,532177324.0,0.78
tt0088247,The Terminator,1984,R,107,Sci-Fi,8.1,"A human soldier is sent from 2029 to 1984 to stop an almost indestructible cyborg killing machine, sent from the same year, which has been programmed to execute a young woman whose unborn son is the key to humanity's future salvation.",James Cameron,"Arnold Schwarzenegger, 
Linda Hamilton, 
Michael Biehn, 
Paul Winfield",873703.0,38400000.0,0.8099999999999999
tt0103064,Terminator 2: Judgment Day,1991,R,137,Sci-Fi,8.6,"A cyborg, identical to the one who failed to kill Sarah Connor, must now protect her 10-year old son John from an even more advanced and powerful cyborg.",James Cameron,"Arnold Schwarzenegger, 
Linda Hamilton, 
Edward Furlong, 
Robert Patrick",1107922.0,204843350.0,0.86
tt0470752,Ex Machina,2014,R,108,Sci-Fi,7.7,A young programmer is selected to participate in a ground-breaking experiment in synthetic intelligence by evaluating the human qualities of a highly advanced humanoid A.I.,Alex Garland,"Alicia Vikander, 
Domhnall Gleeson, 
Oscar Isaac, 
Sonoya Mizuno",552898.0,25442958.0,0.77
tt1677720,Ready Player One,2018,PG-13,140,Sci-Fi,7.4,"When the creator of a virtual reality called the OASIS dies, he makes a posthumous challenge to all OASIS users to find his Easter Egg, which will give the finder his fortune and control of his world.",Steven Spielberg,"Tye Sheridan, 
Olivia Cooke, 
Ben Mendelsohn, 
Lena Waithe",443881.0,137690172.0,0.74
tt0145487,Spider-Man,2002,PG-13,121,Sci-Fi,7.4,"After being bitten by a genetically-modified spider, a shy teenager gains spider-like abilities that he uses to fight injustice as a masked superhero and face a vengeful enemy.",Sam Raimi,"Tobey Maguire, 
Kirsten Dunst, 
Willem Dafoe, 
James Franco",826107.0,403706375.0,0.74
tt0090605,Aliens,1986,R,137,Sci-Fi,8.4,"Fifty-seven years after surviving an apocalyptic attack aboard her space vessel by merciless space creatures, Officer Ripley awakens from hyper-sleep and tries to warn anyone who will listen about the predators.",James Cameron,"Sigourney Weaver, 
Michael Biehn, 
Carrie Henn, 
Paul Reiser",723711.0,85160248.0,0.8400000000000001
tt0119116,The Fifth Element,1997,PG-13,126,Sci-Fi,7.6,"In the colorful future, a cab driver unwittingly becomes the central figure in the search for a legendary cosmic weapon to keep Evil and Mr. Zorg at bay.",Luc Besson,"Bruce Willis, 
Milla Jovovich, 
Gary Oldman, 
Ian Holm",479786.0,63540020.0,0.76
tt1355644,Passengers,2016,PG-13,116,Sci-Fi,7.0,A malfunction in a sleeping pod on a spacecraft traveling to a distant colony planet wakes one passenger 90 years early.,Morten Tyldum,"Jennifer Lawrence, 
Chris Pratt, 
Michael Sheen, 
Laurence Fishburne",413456.0,100014699.0,0.7
tt14549466,Crimes of the Future,2022,R,107,Sci-Fi,5.9,"Humans adapt to a synthetic environment, with new transformations and mutations. With his partner Caprice, Saul Tenser, celebrity performance artist, publicly showcases the metamorphosis of his organs in avant-garde performances.",David Cronenberg,"Viggo Mortensen, 
Léa Seydoux, 
Kristen Stewart, 
Scott Speedman",31584.0,0.0,0.5900000000000001
tt1483013,Oblivion,2013,PG-13,124,Sci-Fi,7.0,A veteran assigned to extract Earth's remaining resources begins to question what he knows about his mission and himself.,Joseph Kosinski,"Tom Cruise, 
Morgan Freeman, 
Andrea Riseborough, 
Olga Kurylenko",532263.0,89021735.0,0.7
tt0246578,Donnie Darko,2001,R,113,Sci-Fi,8.0,"After narrowly escaping a bizarre accident, a troubled teenager is plagued by visions of a man in a large rabbit suit who manipulates him to commit a series of crimes.",Richard Kelly,"Jake Gyllenhaal, 
Jena Malone, 
Mary McDonnell, 
Holmes Osborne",809601.0,1480006.0,0.8
tt0062622,2001: A Space Odyssey,1968,G,149,Sci-Fi,8.3,"After uncovering a mysterious artifact buried beneath the Lunar surface, a spacecraft is sent to Jupiter to find its origins - a spacecraft manned by two men and the supercomputer H.A.L. 9000.",Stanley Kubrick,"Keir Dullea, 
Gary Lockwood, 
William Sylvester, 
Daniel Richter",675296.0,56954992.0,0.8300000000000001
tt0075860,Close Encounters of the Third Kind,1977,PG,138,Sci-Fi,7.6,"Roy Neary, an Indiana electric lineman, finds his quiet and ordinary daily life turned upside down after a close encounter with a UFO, spurring him to an obsessed cross-country quest for answers as a momentous event approaches.",Steven Spielberg,"Richard Dreyfuss, 
François Truffaut, 
Teri Garr, 
Melinda Dillon",205565.0,132088635.0,0.76
tt0319262,The Day After Tomorrow,2004,PG-13,124,Sci-Fi,6.4,"Jack Hall, paleoclimatologist, must make a daring trek from Washington, D.C. to New York City to reach his son, trapped in the cross-hairs of a sudden international storm which plunges the planet into a new Ice Age.",Roland Emmerich,"Dennis Quaid, 
Jake Gyllenhaal, 
Emmy Rossum, 
Dash Mihok",454990.0,186740799.0,0.64
tt2131532,Hidden,2015,R,84,Sci-Fi,6.4,A family takes refuge in a bomb shelter to avoid a dangerous outbreak.,"Matt Duffer, 
Ross Duffer","Alexander Skarsgård, 
Andrea Riseborough, 
Emily Alyn Lind, 
Steven Elliot",22775.0,0.0,0.64
tt0407304,War of the Worlds,2005,PG-13,116,Sci-Fi,6.5,An alien invasion threatens the future of humanity. The catastrophic nightmare is depicted through the eyes of one American family fighting for survival.,Steven Spielberg,"Tom Cruise, 
Dakota Fanning, 
Tim Robbins, 
Miranda Otto",454610.0,234280354.0,0.65
tt0770828,Man of Steel,2013,PG-13,143,Sci-Fi,7.1,An alien child is evacuated from his dying world and sent to Earth to live among humans. His peace is threatened when other survivors of his home planet invade Earth.,Zack Snyder,"Henry Cavill, 
Amy Adams, 
Michael Shannon, 
Diane Lane",777964.0,291045518.0,0.71
tt0458339,Captain America: The First Avenger,2011,PG-13,124,Sci-Fi,6.9,"Steve Rogers, a rejected military soldier, transforms into Captain America after taking a dose of a ""Super-Soldier serum"". But being Captain America comes at a price as he attempts to take down a warmonger and a terrorist organization.",Joe Johnston,"Chris Evans, 
Hugo Weaving, 
Samuel L. Jackson, 
Hayley Atwell",853054.0,176654505.0,0.6900000000000001
tt2543164,Arrival,2016,PG-13,116,Sci-Fi,7.9,A linguist works with the military to communicate with alien lifeforms after twelve mysterious spacecrafts appear around the world.,Denis Villeneuve,"Amy Adams, 
Jeremy Renner, 
Forest Whitaker, 
Michael Stuhlbarg",705574.0,100546139.0,0.79
tt3315342,Logan,2017,R,137,Sci-Fi,8.1,"In a future where mutants are nearly extinct, an elderly and weary Logan leads a quiet life. But when Laura, a mutant child pursued by scientists, comes to him for help, he must get her to safety.",James Mangold,"Hugh Jackman, 
Patrick Stewart, 
Dafne Keen, 
Boyd Holbrook",772831.0,226277068.0,0.8099999999999999
tt5834426,Moonfall,2022,PG-13,130,Sci-Fi,5.1,A mysterious force knocks the moon from its orbit and sends it hurtling on a collision course toward earth.,Roland Emmerich,"Halle Berry, 
Patrick Wilson, 
John Bradley, 
Charlie Plummer",83847.0,0.0,0.51
tt6823368,Glass,2019,PG-13,129,Sci-Fi,6.6,"Security guard David Dunn uses his supernatural abilities to track Kevin Wendell Crumb, a disturbed man who has twenty-four personalities.",M. Night Shyamalan,"James McAvoy, 
Bruce Willis, 
Samuel L. Jackson, 
Anya Taylor-Joy",248621.0,111048468.0,0.6599999999999999
tt10838180,The Matrix Resurrections,2021,R,148,Sci-Fi,5.7,"Return to a world of two realities: one, everyday life; the other, what lies behind it. To find out if his reality is a construct, to truly know himself, Mr. Anderson will have to choose to follow the white rabbit once more.",Lana Wachowski,"Keanu Reeves, 
Carrie-Anne Moss, 
Yahya Abdul-Mateen II, 
Jonathan Groff",254697.0,0.0,0.5700000000000001
tt3659388,The Martian,2015,PG-13,144,Sci-Fi,8.0,"An astronaut becomes stranded on Mars after his team assume him dead, and must rely on his ingenuity to find a way to signal to Earth that he is alive and can survive until a potential rescue.",Ridley Scott,"Matt Damon, 
Jessica Chastain, 
Kristen Wiig, 
Kate Mara",865222.0,228433663.0,0.8
tt0387808,Idiocracy,2006,R,84,Sci-Fi,6.5,"Private Joe Bauers, a decisively average American, is selected as a guinea pig for a top-secret hibernation program but is forgotten, awakening to a future so incredibly moronic he's easily the most intelligent person alive.",Mike Judge,"Luke Wilson, 
Maya Rudolph, 
Dax Shepard, 
Terry Crews",167229.0,438653.0,0.65
tt0093870,RoboCop,1987,R,102,Sci-Fi,7.6,"In a dystopic and crime-ridden Detroit, a terminally wounded cop returns to the force as a powerful cyborg haunted by submerged memories.",Paul Verhoeven,"Peter Weller, 
Nancy Allen, 
Dan O'Herlihy, 
Ronny Cox",263562.0,53424681.0,0.76
tt3480822,Black Widow,2021,PG-13,134,Sci-Fi,6.7,Natasha Romanoff confronts the darker parts of her ledger when a dangerous conspiracy with ties to her past arises.,Cate Shortland,"Scarlett Johansson, 
Florence Pugh, 
David Harbour, 
Rachel Weisz",385970.0,183651655.0,0.67
tt21361444,Avengers: Secret Wars,2026,Unknown,0,Sci-Fi,0.0,Plot under wraps.,"Kathryn Newton, 
Jonathan Majors, 
Dominique Thorne, 
Chris Hemsworth",Unknown,0.0,0.0,0.0
tt0848228,The Avengers,2012,PG-13,143,Sci-Fi,8.0,Earth's mightiest heroes must come together and learn to fight as a team if they are going to stop the mischievous Loki and his alien army from enslaving humanity.,Joss Whedon,"Robert Downey Jr., 
Chris Evans, 
Scarlett Johansson, 
Jeremy Renner",1400267.0,623279547.0,0.8
tt0418279,Transformers,2007,PG-13,144,Sci-Fi,7.0,"An ancient struggle between two Cybertronian races, the heroic Autobots and the evil Decepticons, comes to Earth, with a clue to the ultimate power held by a teenager.",Michael Bay,"Shia LaBeouf, 
Megan Fox, 
Josh Duhamel, 
Tyrese Gibson",644827.0,319246193.0,0.7
tt2488496,Star Wars: Episode VII - The Force Awakens,2015,PG-13,138,Sci-Fi,7.8,"As a new threat to the galaxy rises, Rey, a desert scavenger, and Finn, an ex-stormtrooper, must join Han Solo and Chewbacca to search for the one hope of restoring peace.",J.J. Abrams,"Daisy Ridley, 
John Boyega, 
Oscar Isaac, 
Domhnall Gleeson",937722.0,936662225.0,0.78
tt0371746,Iron Man,2008,PG-13,126,Sci-Fi,7.9,"After being held captive in an Afghan cave, billionaire engineer Tony Stark creates a unique weaponized suit of armor to fight evil.",Jon Favreau,"Robert Downey Jr., 
Gwyneth Paltrow, 
Terrence Howard, 
Jeff Bridges",1067980.0,318412101.0,0.79
tt0289043,28 Days Later,2002,R,113,Sci-Fi,7.5,"Four weeks after a mysterious, incurable virus spreads throughout the UK, a handful of survivors try to find sanctuary.",Danny Boyle,"Cillian Murphy, 
Naomie Harris, 
Christopher Eccleston, 
Alex Palmer",420005.0,45064915.0,0.75
tt1790864,The Maze Runner,2014,PG-13,113,Sci-Fi,6.8,"Thomas is deposited in a community of boys after his memory is erased, soon learning they're all trapped in a maze that will require him to join forces with fellow ""runners"" for a shot at escape.",Wes Ball,"Dylan O'Brien, 
Kaya Scodelario, 
Will Poulter, 
Thomas Brodie-Sangster",475475.0,102427862.0,0.6799999999999999
tt1446714,Prometheus,2012,R,124,Sci-Fi,7.0,"Following clues to the origin of mankind, a team finds a structure on a distant moon, but they soon realize they are not alone.",Ridley Scott,"Noomi Rapace, 
Logan Marshall-Green, 
Michael Fassbender, 
Charlize Theron",615734.0,126477084.0,0.7
tt1190080,2012,2009,PG-13,158,Sci-Fi,5.8,A frustrated writer struggles to keep his family alive when a series of global catastrophes threatens to annihilate mankind.,Roland Emmerich,"John Cusack, 
Thandiwe Newton, 
Chiwetel Ejiofor, 
Amanda Peet",382400.0,166112167.0,0.58
tt8332922,A Quiet Place Part II,2020,PG-13,97,Sci-Fi,7.2,"Following the events at home, the Abbott family now face the terrors of the outside world. Forced to venture into the unknown, they realize the creatures that hunt by sound are not the only threats lurking beyond the sand path.",John Krasinski,"Emily Blunt, 
Millicent Simmonds, 
Cillian Murphy, 
John Krasinski",237497.0,160072261.0,0.72
tt1951266,The Hunger Games: Mockingjay - Part 2,2015,PG-13,137,Sci-Fi,6.5,Katniss and a team of rebels from District 13 prepare for the final battle that will decide the fate of Panem.,Francis Lawrence,"Jennifer Lawrence, 
Josh Hutcherson, 
Liam Hemsworth, 
Woody Harrelson",333903.0,281723902.0,0.65
tt5918982,Possessor,2020,R,103,Sci-Fi,6.5,An agent works for a secretive organization that uses brain-implant technology to inhabit other people's bodies - ultimately driving them to commit assassinations for high-paying clients.,Brandon Cronenberg,"Andrea Riseborough, 
Christopher Abbott, 
Jennifer Jason Leigh, 
Rossif Sutherland",38765.0,0.0,0.65
tt0084787,The Thing,1982,R,109,Sci-Fi,8.2,A research team in Antarctica is hunted by a shape-shifting alien that assumes the appearance of its victims.,John Carpenter,"Kurt Russell, 
Wilford Brimley, 
Keith David, 
Richard Masur",431048.0,13782838.0,0.82
tt0884328,The Mist,2007,R,126,Sci-Fi,7.1,"A freak storm unleashes a species of bloodthirsty creatures on a small town, where a small band of citizens hole up in a supermarket and fight for their lives.",Frank Darabont,"Thomas Jane, 
Marcia Gay Harden, 
Laurie Holden, 
Andre Braugher",316837.0,25594957.0,0.71
tt1104001,Tron: Legacy,2010,PG,125,Sci-Fi,6.8,The son of a virtual world designer goes looking for his father and ends up inside the digital world that his father designed. He meets his father's corrupted creation and a unique ally who was born inside the digital world.,Joseph Kosinski,"Jeff Bridges, 
Garrett Hedlund, 
Olivia Wilde, 
Bruce Boxleitner",341824.0,172062763.0,0.6799999999999999
tt4881806,Jurassic World: Fallen Kingdom,2018,PG-13,128,Sci-Fi,6.1,"When the island's dormant volcano begins roaring to life, Owen and Claire mount a campaign to rescue the remaining dinosaurs from this extinction-level event.",J.A. Bayona,"Chris Pratt, 
Bryce Dallas Howard, 
Rafe Spall, 
Justice Smith",321893.0,417719760.0,0.61
tt0212720,A.I. Artificial Intelligence,2001,PG-13,146,Sci-Fi,7.2,"A highly advanced robotic boy longs to become ""real"" so that he can regain the love of his human mother.",Steven Spielberg,"Haley Joel Osment, 
Jude Law, 
Frances O'Connor, 
Sam Robards",311665.0,78616689.0,0.72
tt0437086,Alita: Battle Angel,2019,PG-13,122,Sci-Fi,7.3,"A deactivated cyborg's revived, but can't remember anything of her past and goes on a quest to find out who she is.",Robert Rodriguez,"Rosa Salazar, 
Christoph Waltz, 
Jennifer Connelly, 
Mahershala Ali",273755.0,85710210.0,0.73
tt2975590,Batman v Superman: Dawn of Justice,2016,PG-13,151,Sci-Fi,6.4,"Fearing that the actions of Superman are left unchecked, Batman takes on the Man of Steel, while the world wrestles with what kind of a hero it really needs.",Zack Snyder,"Ben Affleck, 
Henry Cavill, 
Amy Adams, 
Jesse Eisenberg",705178.0,330360194.0,0.64
tt0116996,Mars Attacks!,1996,PG-13,106,Sci-Fi,6.4,Earth is invaded by Martians with unbeatable weapons and a cruel sense of humor.,Tim Burton,"Jack Nicholson, 
Pierce Brosnan, 
Sarah Jessica Parker, 
Annette Bening",231673.0,37771017.0,0.64
tt9362930,Blue Beetle,2023,Unknown,0,Sci-Fi,0.0,A Mexican teenager finds an alien beetle that gives him superpowered armor.,Angel Manuel Soto,"Harvey Guillén, 
Susan Sarandon, 
Raoul Max Trujillo, 
Xolo Maridueña",0.0,0.0,0.0
tt2250912,Spider-Man: Homecoming,2017,PG-13,133,Sci-Fi,7.4,"Peter Parker balances his life as an ordinary high school student in Queens with his superhero alter-ego Spider-Man, and finds himself on the trail of a new menace prowling the skies of New York City.",Jon Watts,"Tom Holland, 
Michael Keaton, 
Robert Downey Jr., 
Marisa Tomei",666240.0,334201140.0,0.74
tt0120591,Armageddon,1998,PG-13,151,Sci-Fi,6.7,"After discovering that an asteroid the size of Texas will impact Earth in less than a month, NASA recruits a misfit team of deep-core drillers to save the planet.",Michael Bay,"Bruce Willis, 
Billy Bob Thornton, 
Ben Affleck, 
Liv Tyler",431483.0,201573391.0,0.67
